4.558075975846872601e-41 4.521434713176310081e-41 4.512918385622758506e-41 4.476378139601923193e-41 4.473833722434576307e-41 4.467480884755280500e-41 4.444456401840605663e-41 4.468712133620635763e-41 4.449939443549407889e-41 4.451884535605807110e-41 4.472577983952331677e-41 4.474657281888982624e-41 4.474400373728898221e-41 4.471035462469308631e-41 4.464811763688884163e-41 4.463180673240251743e-41 4.473479194297193918e-41 4.459909402848608829e-41 4.473134144442328410e-41 4.465112898857834353e-41
2.054892220658112515e-20 2.054946093883646946e-20 2.055547162229397377e-20 2.056329862386896276e-20 2.055591128816689341e-20 2.056000207741383902e-20 2.056099862937435185e-20 2.056258441807945002e-20 2.056327521394261252e-20 2.056350756970093795e-20 2.056350672236158039e-20 2.056382974918031547e-20 2.056374364072969680e-20 2.056377088710319393e-20 2.056380254693094466e-20 2.056382172297323148e-20 2.056384157145314589e-20 2.056384367708512541e-20 2.056384882190906960e-20 2.056385316461279409e-20
2.054892220658078811e-20 2.054946093883747154e-20 2.055547162229233672e-20 2.056329862387048244e-20 2.055591128817032698e-20 2.056000207741750129e-20 2.056099862937997918e-20 2.056258441808250142e-20 2.056327521397187462e-20 2.056350756965707189e-20 2.056350672228278578e-20 2.056382974910608291e-20 2.056374364042802094e-20 2.056377088695348297e-20 2.056380254662143568e-20 2.056382172206258861e-20 2.056384156836972001e-20 2.056384367754622614e-20 2.056384883002383097e-20 2.056385314653483299e-20
2.054892220658078811e-20 2.054946093883747154e-20 2.055547162229233672e-20 2.056329862387048244e-20 2.055591128817032698e-20 2.056000207741750129e-20 2.056099862937997918e-20 2.056258441808250142e-20 2.056327521397187462e-20 2.056350756965707189e-20 2.056350672228278578e-20 2.056382974910608291e-20 2.056374364042802094e-20 2.056377088695348297e-20 2.056380254662143568e-20 2.056382172206258861e-20 2.056384156836972001e-20 2.056384367754622614e-20 2.056384883002383097e-20 2.056385314653483299e-20
9.597020149230957031e-01 1.100385189056396484e+00 1.200300931930541992e+00 1.381417989730834961e+00 1.519294977188110352e+00 1.715076923370361328e+00 2.054884910583496094e+00 2.381006956100463867e+00 2.949779987335205078e+00 3.467773199081420898e+00 4.194766998291015625e+00 5.262753963470458984e+00 6.425361156463623047e+00 7.939676046371459961e+00 1.039136195182800293e+01 1.313561391830444336e+01 1.678780484199523926e+01 2.065849900245666504e+01 2.605885791778564453e+01 3.466243195533752441e+01
