8.378868531335706749e+00 9.243080053043291500e+00 1.019642790043243963e+01 1.124810575393489387e+01 1.240825554666428410e+01
1.989817731210108409e-02 1.994390188573626557e-02 1.997444993077554173e-02 1.997131637813174751e-02 1.997112934517477137e-02
4.223674902996356756e-18 2.324455901147733022e-18 1.278341074657145475e-18 7.017055882541234634e-19 3.852444923653301742e-19
7.678693678642785974e-09 5.689896161755071109e-09 4.216331094593841162e-09 3.124085213964118822e-09 2.314811635399198332e-09
