1.266670390961505461e+02 1.276277542115228556e+02 1.285956912703957755e+02 1.295709040671858929e+02 1.305534467932619123e+02
1.519999999999999929e+01 1.519899999999999984e+01 1.519799999999999862e+01 1.519699999999999918e+01 1.519599999999999973e+01
5.578843029678538230e-14 5.452588619766464799e-14 5.329049275951585297e-14 5.208257337391340599e-14 5.090513837167408017e-14
2.108494617952781380e-28 2.019006524692796654e-28 1.916286375463950499e-28 1.835399885334841820e-28 1.745398477611619594e-28
5.744279861450195312e+00 5.609894990921020508e+00 5.570218086242675781e+00 5.515174150466918945e+00 5.584074020385742188e+00
